scenario,policy_type,model,indicator,quarter,impact
Tax Reform Package,fiscal,cge,government_debt,8,-0.3300165739078272
Tax Reform Package,fiscal,cge,government_debt,9,-0.3913972155252881
Tax Reform Package,fiscal,cge,government_debt,10,-0.32897889742325376
Tax Reform Package,fiscal,cge,government_debt,11,-0.49217005905950006
Tax Reform Package,fiscal,cge,government_debt,12,-0.3579458023293663
Tax Reform Package,fiscal,cge,government_debt,13,-0.38660516433871134
Tax Reform Package,fiscal,cge,government_debt,14,-0.30416128666816883
Tax Reform Package,fiscal,cge,government_debt,15,-0.1914213297151154
Tax Reform Package,fiscal,cge,government_debt,16,-0.17501518766943483
Tax Reform Package,fiscal,cge,trade_balance,0,0.0
Tax Reform Package,fiscal,cge,trade_balance,1,0.0
Tax Reform Package,fiscal,cge,trade_balance,2,0.0
Tax Reform Package,fiscal,cge,trade_balance,3,0.0
Tax Reform Package,fiscal,cge,trade_balance,4,0.0
Tax Reform Package,fiscal,cge,trade_balance,5,0.0
Tax Reform Package,fiscal,cge,trade_balance,6,0.0
Tax Reform Package,fiscal,cge,trade_balance,7,0.0
Tax Reform Package,fiscal,cge,trade_balance,8,0.0
Tax Reform Package,fiscal,cge,trade_balance,9,0.0
Tax Reform Package,fiscal,cge,trade_balance,10,0.0
Tax Reform Package,fiscal,cge,trade_balance,11,0.0
Tax Reform Package,fiscal,cge,trade_balance,12,0.0
Tax Reform Package,fiscal,cge,trade_balance,13,0.0
Tax Reform Package,fiscal,cge,trade_balance,14,0.0
Tax Reform Package,fiscal,cge,trade_balance,15,0.0
Tax Reform Package,fiscal,cge,trade_balance,16,0.0
Tax Reform Package,fiscal,cge,real_exchange_rate,0,0.0
Tax Reform Package,fiscal,cge,real_exchange_rate,1,0.0
Tax Reform Package,fiscal,cge,real_exchange_rate,2,0.0
Tax Reform Package,fiscal,cge,real_exchange_rate,3,0.0
Tax Reform Package,fiscal,cge,real_exchange_rate,4,0.0
Tax Reform Package,fiscal,cge,real_exchange_rate,5,0.0
Tax Reform Package,fiscal,cge,real_exchange_rate,6,0.0
Tax Reform Package,fiscal,cge,real_exchange_rate,7,0.0
Tax Reform Package,fiscal,cge,real_exchange_rate,8,0.0
Tax Reform Package,fiscal,cge,real_exchange_rate,9,0.0
Tax Reform Package,fiscal,cge,real_exchange_rate,10,0.0
Tax Reform Package,fiscal,cge,real_exchange_rate,11,0.0
Tax Reform Package,fiscal,cge,real_exchange_rate,12,0.0
Tax Reform Package,fiscal,cge,real_exchange_rate,13,0.0
Tax Reform Package,fiscal,cge,real_exchange_rate,14,0.0
Tax Reform Package,fiscal,cge,real_exchange_rate,15,0.0
Tax Reform Package,fiscal,cge,real_exchange_rate,16,0.0
Tax Reform Package,fiscal,rbc,gdp_growth,0,0.0
Tax Reform Package,fiscal,rbc,gdp_growth,1,0.013411282131303284
Tax Reform Package,fiscal,rbc,gdp_growth,2,-0.071233136131622
Tax Reform Package,fiscal,rbc,gdp_growth,3,-0.1175124094712813
Tax Reform Package,fiscal,rbc,gdp_growth,4,-0.16137819387698332
Tax Reform Package,fiscal,rbc,gdp_growth,5,-0.27632214111753006
Tax Reform Package,fiscal,rbc,gdp_growth,6,-0.2763216978376279
Tax Reform Package,fiscal,rbc,gdp_growth,7,-0.22736125398130044
Tax Reform Package,fiscal,rbc,gdp_growth,8,-0.24927926231287148
Tax Reform Package,fiscal,rbc,gdp_growth,9,-0.2826758084202437
Tax Reform Package,fiscal,rbc,gdp_growth,10,-0.255350878823179
Tax Reform Package,fiscal,rbc,gdp_growth,11,-0.2825122777059365
Tax Reform Package,fiscal,rbc,gdp_growth,12,-0.28257470334639695
Tax Reform Package,fiscal,rbc,gdp_growth,13,-0.2634670186677171
Tax Reform Package,fiscal,rbc,gdp_growth,14,-0.2541585666057606
Tax Reform Package,fiscal,rbc,gdp_growth,15,-0.18157278147785189
Tax Reform Package,fiscal,rbc,gdp_growth,16,-0.08268176328950627
Tax Reform Package,fiscal,rbc,inflation,0,0.0
Tax Reform Package,fiscal,rbc,inflation,1,-0.018230960166019633
Tax Reform Package,fiscal,rbc,inflation,2,-0.03934354801328508
Tax Reform Package,fiscal,rbc,inflation,3,-0.10634443335938182
Tax Reform Package,fiscal,rbc,inflation,4,-0.16042146662403528
Tax Reform Package,fiscal,rbc,inflation,5,-0.15361832215941207
Tax Reform Package,fiscal,rbc,inflation,6,-0.1840639734087577
Tax Reform Package,fiscal,rbc,inflation,7,-0.1787844923156174
Tax Reform Package,fiscal,rbc,inflation,8,-0.20564546735184228
Tax Reform Package,fiscal,rbc,inflation,9,-0.18979888904145334
Tax Reform Package,fiscal,rbc,inflation,10,-0.17800339338522245
Tax Reform Package,fiscal,rbc,inflation,11,-0.2007178843936015
Tax Reform Package,fiscal,rbc,inflation,12,-0.17323743566977795
Tax Reform Package,fiscal,rbc,inflation,13,-0.19081149641853853
Tax Reform Package,fiscal,rbc,inflation,14,-0.14025048749627902
Tax Reform Package,fiscal,rbc,inflation,15,-0.10083071902012918
Tax Reform Package,fiscal,rbc,inflation,16,-0.011658992678839124
Tax Reform Package,fiscal,rbc,unemployment,0,0.0
Tax Reform Package,fiscal,rbc,unemployment,1,-0.0002834417194966124
Tax Reform Package,fiscal,rbc,unemployment,2,0.030288070491926094
Tax Reform Package,fiscal,rbc,unemployment,3,0.12227344315416698
Tax Reform Package,fiscal,rbc,unemployment,4,0.13186228335060857
Tax Reform Package,fiscal,rbc,unemployment,5,0.21438613549509988
Tax Reform Package,fiscal,rbc,unemployment,6,0.16884692739852472
Tax Reform Package,fiscal,rbc,unemployment,7,0.18210809297313296
Tax Reform Package,fiscal,rbc,unemployment,8,0.21413408595325162
Tax Reform Package,fiscal,rbc,unemployment,9,0.22550779817990363
Tax Reform Package,fiscal,rbc,unemployment,10,0.2135987339049894
Tax Reform Package,fiscal,rbc,unemployment,11,0.20757138606984696
Tax Reform Package,fiscal,rbc,unemployment,12,0.20367682239262497
Tax Reform Package,fiscal,rbc,unemployment,13,0.17895103820228403
Tax Reform Package,fiscal,rbc,unemployment,14,0.14238327162371114
Tax Reform Package,fiscal,rbc,unemployment,15,0.09532658580984447
Tax Reform Package,fiscal,rbc,unemployment,16,0.07469956675059725
Tax Reform Package,fiscal,rbc,current_account,0,0.0
Tax Reform Package,fiscal,rbc,current_account,1,0.0
Tax Reform Package,fiscal,rbc,current_account,2,0.0
Tax Reform Package,fiscal,rbc,current_account,3,0.0
Tax Reform Package,fiscal,rbc,current_account,4,0.0
Tax Reform Package,fiscal,rbc,current_account,5,0.0
Tax Reform Package,fiscal,rbc,current_account,6,0.0
Tax Reform Package,fiscal,rbc,current_account,7,0.0
Tax Reform Package,fiscal,rbc,current_account,8,0.0
Tax Reform Package,fiscal,rbc,current_account,9,0.0
Tax Reform Package,fiscal,rbc,current_account,10,0.0
Tax Reform Package,fiscal,rbc,current_account,11,0.0
Tax Reform Package,fiscal,rbc,current_account,12,0.0
Tax Reform Package,fiscal,rbc,current_account,13,0.0
Tax Reform Package,fiscal,rbc,current_account,14,0.0
Tax Reform Package,fiscal,rbc,current_account,15,0.0
Tax Reform Package,fiscal,rbc,current_account,16,0.0
Tax Reform Package,fiscal,rbc,government_debt,0,0.0
Tax Reform Package,fiscal,rbc,government_debt,1,0.029250929606191137
Tax Reform Package,fiscal,rbc,government_debt,2,-0.04117535897145038
Tax Reform Package,fiscal,rbc,government_debt,3,-0.18259236437689208
Tax Reform Package,fiscal,rbc,government_debt,4,-0.2338728156758872
Tax Reform Package,fiscal,rbc,government_debt,5,-0.3469811030982853
Tax Reform Package,fiscal,rbc,government_debt,6,-0.3832243111657846
Tax Reform Package,fiscal,rbc,government_debt,7,-0.3469897582016972
Tax Reform Package,fiscal,rbc,government_debt,8,-0.3046306836072252
Tax Reform Package,fiscal,rbc,government_debt,9,-0.36128973740795833
Tax Reform Package,fiscal,rbc,government_debt,10,-0.30367282839069587
Tax Reform Package,fiscal,rbc,government_debt,11,-0.4543108237472309
Tax Reform Package,fiscal,rbc,government_debt,12,-0.330411509842492
Tax Reform Package,fiscal,rbc,government_debt,13,-0.3568663055434259
Tax Reform Package,fiscal,rbc,government_debt,14,-0.2807642646167713
Tax Reform Package,fiscal,rbc,government_debt,15,-0.17669661204472198
Tax Reform Package,fiscal,rbc,government_debt,16,-0.16155248092563218
Tax Reform Package,fiscal,rbc,trade_balance,0,0.0
Tax Reform Package,fiscal,rbc,trade_balance,1,0.0
Tax Reform Package,fiscal,rbc,trade_balance,2,0.0
Tax Reform Package,fiscal,rbc,trade_balance,3,0.0
Tax Reform Package,fiscal,rbc,trade_balance,4,0.0
Tax Reform Package,fiscal,rbc,trade_balance,5,0.0
Tax Reform Package,fiscal,rbc,trade_balance,6,0.0
Tax Reform Package,fiscal,rbc,trade_balance,7,0.0
Tax Reform Package,fiscal,rbc,trade_balance,8,0.0
Tax Reform Package,fiscal,rbc,trade_balance,9,0.0
Tax Reform Package,fiscal,rbc,trade_balance,10,0.0
Tax Reform Package,fiscal,rbc,trade_balance,11,0.0
Tax Reform Package,fiscal,rbc,trade_balance,12,0.0
Tax Reform Package,fiscal,rbc,trade_balance,13,0.0
Tax Reform Package,fiscal,rbc,trade_balance,14,0.0
Tax Reform Package,fiscal,rbc,trade_balance,15,0.0
Tax Reform Package,fiscal,rbc,trade_balance,16,0.0
Tax Reform Package,fiscal,rbc,real_exchange_rate,0,0.0
Tax Reform Package,fiscal,rbc,real_exchange_rate,1,0.0
Tax Reform Package,fiscal,rbc,real_exchange_rate,2,0.0
Tax Reform Package,fiscal,rbc,real_exchange_rate,3,0.0
Tax Reform Package,fiscal,rbc,real_exchange_rate,4,0.0
Tax Reform Package,fiscal,rbc,real_exchange_rate,5,0.0
Tax Reform Package,fiscal,rbc,real_exchange_rate,6,0.0
Tax Reform Package,fiscal,rbc,real_exchange_rate,7,0.0
Tax Reform Package,fiscal,rbc,real_exchange_rate,8,0.0
Tax Reform Package,fiscal,rbc,real_exchange_rate,9,0.0
Tax Reform Package,fiscal,rbc,real_exchange_rate,10,0.0
Tax Reform Package,fiscal,rbc,real_exchange_rate,11,0.0
Tax Reform Package,fiscal,rbc,real_exchange_rate,12,0.0
Tax Reform Package,fiscal,rbc,real_exchange_rate,13,0.0
Tax Reform Package,fiscal,rbc,real_exchange_rate,14,0.0
Tax Reform Package,fiscal,rbc,real_exchange_rate,15,0.0
Tax Reform Package,fiscal,rbc,real_exchange_rate,16,0.0
Tax Reform Package,fiscal,behavioral,gdp_growth,0,0.0
Tax Reform Package,fiscal,behavioral,gdp_growth,1,0.019371851967438077
Tax Reform Package,fiscal,behavioral,gdp_growth,2,-0.1028923077456762
Tax Reform Package,fiscal,behavioral,gdp_growth,3,-0.169740147014073
Tax Reform Package,fiscal,behavioral,gdp_growth,4,-0.233101835600087
Tax Reform Package,fiscal,behavioral,gdp_growth,5,-0.3991319816142101
Tax Reform Package,fiscal,behavioral,gdp_growth,6,-0.3991313413210181
Tax Reform Package,fiscal,behavioral,gdp_growth,7,-0.32841070019521174
Tax Reform Package,fiscal,behavioral,gdp_growth,8,-0.36007004556303657
Tax Reform Package,fiscal,behavioral,gdp_growth,9,-0.40830950105146313
Tax Reform Package,fiscal,behavioral,gdp_growth,10,-0.3688401583001474
Tax Reform Package,fiscal,behavioral,gdp_growth,11,-0.40807329001968606
Tax Reform Package,fiscal,behavioral,gdp_growth,12,-0.40816346038924
Tax Reform Package,fiscal,behavioral,gdp_growth,13,-0.38056347140892466
Tax Reform Package,fiscal,behavioral,gdp_growth,14,-0.3671179295416541
Tax Reform Package,fiscal,behavioral,gdp_growth,15,-0.2622717954680083
Tax Reform Package,fiscal,behavioral,gdp_growth,16,-0.11942921364039794
Tax Reform Package,fiscal,behavioral,inflation,0,0.0
Tax Reform Package,fiscal,behavioral,inflation,1,-0.03038493361003271
Tax Reform Package,fiscal,behavioral,inflation,2,-0.06557258002214178
Tax Reform Package,fiscal,behavioral,inflation,3,-0.1772407222656363
Tax Reform Package,fiscal,behavioral,inflation,4,-0.2673691110400587
Tax Reform Package,fiscal,behavioral,inflation,5,-0.2560305369323534
Tax Reform Package,fiscal,behavioral,inflation,6,-0.30677328901459605
Tax Reform Package,fiscal,behavioral,inflation,7,-0.29797415385936227
Tax Reform Package,fiscal,behavioral,inflation,8,-0.3427424455864037
Tax Reform Package,fiscal,behavioral,inflation,9,-0.3163314817357555
Tax Reform Package,fiscal,behavioral,inflation,10,-0.296672322308704
Tax Reform Package,fiscal,behavioral,inflation,11,-0.33452980732266907
Tax Reform Package,fiscal,behavioral,inflation,12,-0.28872905944962984
Tax Reform Package,fiscal,behavioral,inflation,13,-0.31801916069756414
Tax Reform Package,fiscal,behavioral,inflation,14,-0.23375081249379828
Tax Reform Package,fiscal,behavioral,inflation,15,-0.1680511983668819
Tax Reform Package,fiscal,behavioral,inflation,16,-0.019431654464731864
Tax Reform Package,fiscal,behavioral,unemployment,0,0.0
Tax Reform Package,fiscal,behavioral,unemployment,1,-0.0004049167421380176
Tax Reform Package,fiscal,behavioral,unemployment,2,0.04326867213132299
Tax Reform Package,fiscal,behavioral,unemployment,3,0.17467634736309567
Tax Reform Package,fiscal,behavioral,unemployment,4,0.1883746905008693
Tax Reform Package,fiscal,behavioral,unemployment,5,0.3062659078501426
Tax Reform Package,fiscal,behavioral,unemployment,6,0.24120989628360673
Tax Reform Package,fiscal,behavioral,unemployment,7,0.2601544185330471
Tax Reform Package,fiscal,behavioral,unemployment,8,0.3059058370760737
Tax Reform Package,fiscal,behavioral,unemployment,9,0.3221539973998623
Tax Reform Package,fiscal,behavioral,unemployment,10,0.3051410484356991
Tax Reform Package,fiscal,behavioral,unemployment,11,0.2965305515283528
Tax Reform Package,fiscal,behavioral,unemployment,12,0.2909668891323213
Tax Reform Package,fiscal,behavioral,unemployment,13,0.25564434028897715
Tax Reform Package,fiscal,behavioral,unemployment,14,0.2034046737481587
Tax Reform Package,fiscal,behavioral,unemployment,15,0.13618083687120636
Tax Reform Package,fiscal,behavioral,unemployment,16,0.10671366678656746
Tax Reform Package,fiscal,behavioral,current_account,0,0.0
Tax Reform Package,fiscal,behavioral,current_account,1,0.0
Tax Reform Package,fiscal,behavioral,current_account,2,0.0
Tax Reform Package,fiscal,behavioral,current_account,3,0.0
Tax Reform Package,fiscal,behavioral,current_account,4,0.0
Tax Reform Package,fiscal,behavioral,current_account,5,0.0
Tax Reform Package,fiscal,behavioral,current_account,6,0.0
Tax Reform Package,fiscal,behavioral,current_account,7,0.0
Tax Reform Package,fiscal,behavioral,current_account,8,0.0
Tax Reform Package,fiscal,behavioral,current_account,9,0.0
Tax Reform Package,fiscal,behavioral,current_account,10,0.0
Tax Reform Package,fiscal,behavioral,current_account,11,0.0
Tax Reform Package,fiscal,behavioral,current_account,12,0.0
Tax Reform Package,fiscal,behavioral,current_account,13,0.0
Tax Reform Package,fiscal,behavioral,current_account,14,0.0
Tax Reform Package,fiscal,behavioral,current_account,15,0.0
Tax Reform Package,fiscal,behavioral,current_account,16,0.0
Tax Reform Package,fiscal,behavioral,government_debt,0,0.0
Tax Reform Package,fiscal,behavioral,government_debt,1,0.03412608454055632
Tax Reform Package,fiscal,behavioral,government_debt,2,-0.048037918800025434
Tax Reform Package,fiscal,behavioral,government_debt,3,-0.21302442510637404
Tax Reform Package,fiscal,behavioral,government_debt,4,-0.27285161828853505
Tax Reform Package,fiscal,behavioral,government_debt,5,-0.4048112869479994
Tax Reform Package,fiscal,behavioral,government_debt,6,-0.44709502969341525
Tax Reform Package,fiscal,behavioral,government_debt,7,-0.40482138456864664
Tax Reform Package,fiscal,behavioral,government_debt,8,-0.3554024642084293
Tax Reform Package,fiscal,behavioral,government_debt,9,-0.421504693642618
Tax Reform Package,fiscal,behavioral,government_debt,10,-0.35428496645581176
Tax Reform Package,fiscal,behavioral,government_debt,11,-0.5300292943717693
Tax Reform Package,fiscal,behavioral,government_debt,12,-0.3854800948162406
Tax Reform Package,fiscal,behavioral,government_debt,13,-0.4163440231339968
Tax Reform Package,fiscal,behavioral,government_debt,14,-0.3275583087195665
Tax Reform Package,fiscal,behavioral,government_debt,15,-0.20614604738550893
Tax Reform Package,fiscal,behavioral,government_debt,16,-0.18847789441323753
Tax Reform Package,fiscal,behavioral,trade_balance,0,0.0
Tax Reform Package,fiscal,behavioral,trade_balance,1,0.0
Tax Reform Package,fiscal,behavioral,trade_balance,2,0.0
Tax Reform Package,fiscal,behavioral,trade_balance,3,0.0
Tax Reform Package,fiscal,behavioral,trade_balance,4,0.0
Tax Reform Package,fiscal,behavioral,trade_balance,5,0.0
Tax Reform Package,fiscal,behavioral,trade_balance,6,0.0
Tax Reform Package,fiscal,behavioral,trade_balance,7,0.0
Tax Reform Package,fiscal,behavioral,trade_balance,8,0.0
Tax Reform Package,fiscal,behavioral,trade_balance,9,0.0
Tax Reform Package,fiscal,behavioral,trade_balance,10,0.0
Tax Reform Package,fiscal,behavioral,trade_balance,11,0.0
Tax Reform Package,fiscal,behavioral,trade_balance,12,0.0
Tax Reform Package,fiscal,behavioral,trade_balance,13,0.0
Tax Reform Package,fiscal,behavioral,trade_balance,14,0.0
Tax Reform Package,fiscal,behavioral,trade_balance,15,0.0
Tax Reform Package,fiscal,behavioral,trade_balance,16,0.0
Tax Reform Package,fiscal,behavioral,real_exchange_rate,0,0.0
Tax Reform Package,fiscal,behavioral,real_exchange_rate,1,0.0
Tax Reform Package,fiscal,behavioral,real_exchange_rate,2,0.0
Tax Reform Package,fiscal,behavioral,real_exchange_rate,3,0.0
Tax Reform Package,fiscal,behavioral,real_exchange_rate,4,0.0
Tax Reform Package,fiscal,behavioral,real_exchange_rate,5,0.0
Tax Reform Package,fiscal,behavioral,real_exchange_rate,6,0.0
Tax Reform Package,fiscal,behavioral,real_exchange_rate,7,0.0
Tax Reform Package,fiscal,behavioral,real_exchange_rate,8,0.0
Tax Reform Package,fiscal,behavioral,real_exchange_rate,9,0.0
Tax Reform Package,fiscal,behavioral,real_exchange_rate,10,0.0
Tax Reform Package,fiscal,behavioral,real_exchange_rate,11,0.0
Tax Reform Package,fiscal,behavioral,real_exchange_rate,12,0.0
Tax Reform Package,fiscal,behavioral,real_exchange_rate,13,0.0
Tax Reform Package,fiscal,behavioral,real_exchange_rate,14,0.0
Tax Reform Package,fiscal,behavioral,real_exchange_rate,15,0.0
Tax Reform Package,fiscal,behavioral,real_exchange_rate,16,0.0
Tax Reform Package,fiscal,hank,gdp_growth,0,0.0
Tax Reform Package,fiscal,hank,gdp_growth,1,0.022352136885505473
Tax Reform Package,fiscal,hank,gdp_growth,2,-0.11872189355270331
